Year,Age,Total
2015,20,4383081.79
2015,21,4464023.86
2015,22,4562837.98
2015,23,4669828.24
2015,24,4710695.74
2015,25,4614959.51
2015,26,4469897.99
2015,27,4381019.19
2015,28,4353730.01
2015,29,4380966.81
2015,30,4330544.93
2015,31,4294765.69
2015,32,4326715.59
2015,33,4302160.79
2015,34,4320582.88
2015,35,4227364.53
2015,36,4050747.2
2015,37,3989887.19
2015,38,3911203.33
2015,39,3912464.87
2015,40,3910160.45
2015,41,3877467.94
2015,42,3995409.83
2015,43,4201070.78
2015,44,4346237.01
2015,45,4259446.66
2015,46,4101838.89
2015,47,4061639.33
2015,48,4102387.66
2015,49,4265401.02
2015,50,4430768.16
2015,51,4469325.08
2015,52,4462859.81
2015,53,4485329.77
2015,54,4531855.26
2015,55,4474664.66
2015,56,4384248.56
2015,57,4346069.76
2015,58,4243466.25
2015,59,4147845.74
2015,60,4045007.85
2015,61,3884152.46
2015,62,3734180.78
2015,63,3602914.97
2015,64,3504394
2015,65,3409733.9
2015,66,3338103.59
2015,67,3388012.44
2015,68,3000256.1
2015,69,2528943.58
2015,70,2474201.44
2015,71,2465388.22
2015,72,2328384.6
2015,73,2071136.3
2015,74,1919219.59
2015,75,1804470.83
2015,76,1705927.82
2015,77,1596388.86
2015,78,1489766.04
2015,79,1417312.85
2015,80,1307123.9
2015,81,1159177.52
2015,82,1116568.37
2015,83,1033574.41
2015,84,984663.76
2015,85,877116.89
2015,86,808742.56
2015,87,732399.61
2015,88,639009.42
2015,89,556569.65
2015,90,484210.35
2015,91,397757.91
2015,92,324993.65
2015,93,268553.83
2015,94,202676.81
2015,95,142706.71
2015,96,108560.36
2015,97,76250.99
2015,98,51783.59
2015,99,35507.64
2015,100,23824.93
2015,101,15221.76
2015,102,9325.35
2015,103,5296.11
2015,104,3112.2
2015,105,1710.84
2015,106,926.42
2015,107,490.22
2015,108,252.36
2015,109,110.14
2015,110+,138.99
2016,0,3973677.4
2016,1,3988747.77
2016,2,3980198.73
2016,3,3980642.93
2016,4,4007471.16
2016,5,4029279.52
2016,6,4027718.42
2016,7,4091376.35
2016,8,4164945.79
2016,9,4157312.76
2016,10,4134124.27
2016,11,4131662.06
2016,12,4120554.92
2016,13,4097505.24
2016,14,4140486.57
2016,15,4225257.75
2016,16,4226352.54
2016,17,4199254.76
2016,18,4216311.74
2016,19,4248099.02
2016,20,4316937.53
2016,21,4412374.23
2016,22,4497131.82
2016,23,4597766.47
2016,24,4703924.56
2016,25,4744461.96
2016,26,4647580.01
2016,27,4501712.85
2016,28,4410996.52
2016,29,4381458.97
2016,30,4406542.42
2016,31,4353461.86
2016,32,4315268.3
2016,33,4345145.13
2016,34,4318516.46
2016,35,4334109.76
2016,36,4238092.35
2016,37,4059752.07
2016,38,3997740.05
2016,39,3917779.79
2016,40,3917149.11
2016,41,3913542.7
2016,42,3879477.1
2016,43,3995303.74
2016,44,4199348.22
2016,45,4341788.49
2016,46,4253367.72
2016,47,4094815.22
2016,48,4052824.28
2016,49,4091735.03
2016,50,4251843.25
2016,51,4414591.77
2016,52,4451322.09
2016,53,4442695.18
2016,54,4462789.06
2016,55,4506861.76
2016,56,4447890.82
2016,57,4355704.71
2016,58,4315569.18
2016,59,4211393.91
2016,60,4114364.17
2016,61,4009817.25
2016,62,3847871.18
2016,63,3696606.59
2016,64,3563863.32
2016,65,3464087.1
2016,66,3367765.91
2016,67,3293468.37
2016,68,3339190.41
2016,69,2953086.76
2016,70,2485251.45
2016,71,2427870.01
2016,72,2414978.53
2016,73,2276237.15
2016,74,2020250.41
2016,75,1867428.17
2016,76,1750868.67
2016,77,1650127.08
2016,78,1538849.71
2016,79,1430349.82
2016,80,1354667.65
2016,81,1242953.08
2016,82,1093008.3
2016,83,1045203.75
2016,84,960840.06
2016,85,907195.52
2016,86,800454.55
2016,87,729383.72
2016,88,652178.29
2016,89,561772.62
2016,90,481323.76
2016,91,410913.77
2016,92,331807.52
2016,93,264971.47
2016,94,214080.41
2016,95,157868.88
2016,96,108341.22
2016,97,80130.55
2016,98,54481.69
2016,99,36174.63
2016,100,23887.48
2016,101,15552.6
2016,102,9592.54
2016,103,5766.21
2016,104,3204.04
2016,105,1736.4
2016,106,946.67
2016,107,497.23
2016,108,264.11
2016,109,139.08
2016,110+,123.57
2017,0,3922741.77
2017,1,3992695.24
2017,2,4006998.19
2017,3,3997055.48
2017,4,3996328.67
2017,5,4022585.32
2017,6,4043722.42
2017,7,4041411.78
2017,8,4104478.45
2017,9,4178068.8
2017,10,4170743.48
2017,11,4147154.82
2017,12,4144711.91
2017,13,4134242.86
2017,14,4112079.67
2017,15,4156954.77
2017,16,4243967.24
2017,17,4249781.91
2017,18,4227599.15
2017,19,4244514.09
2017,20,4273114.2
2017,21,4342634.75
2017,22,4441863.86
2017,23,4528320.59
2017,24,4628279.35
2017,25,4734266.99
2017,26,4774168.5
2017,27,4676900.82
2017,28,4529158.6
2017,29,4436315.48
2017,30,4404785.71
2017,31,4427457.53
2017,32,4372343.32
2017,33,4332520.53
2017,34,4360321.25
2017,35,4330673.84
2017,36,4343409.02
2017,37,4245644.51
2017,38,4066231.97
2017,39,4002842.54
2017,40,3921078.28
2017,41,3919410.79
2017,42,3914759.88
2017,43,3878906.41
2017,44,3993361.72
2017,45,4194657.08
2017,46,4335022.55
2017,47,4245381.27
2017,48,4085270.27
2017,49,4041831.98
2017,50,4078352.28
2017,51,4236163.01
2017,52,4396847.46
2017,53,4430922.08
2017,54,4420068.15
2017,55,4437449.61
2017,56,4479733.13
2017,57,4419014.76
2017,58,4324821.74
2017,59,4282195.46
2017,60,4176393.33
2017,61,4077834.59
2017,62,3971836.88
2017,63,3808514.5
2017,64,3655652.53
2017,65,3522004.97
2017,66,3420981.47
2017,67,3322727.03
2017,68,3245621.58
2017,69,3286447.93
2017,70,2902414.82
2017,71,2439181.6
2017,72,2378932.75
2017,73,2361595.08
2017,74,2221161.08
2017,75,1966463.38
2017,76,1812741.86
2017,77,1694452.74
2017,78,1591549.38
2017,79,1478493.87
2017,80,1368065.52
2017,81,1289124.71
2017,82,1175860.32
2017,83,1025253.77
2017,84,973199.31
2017,85,887184.5
2017,86,829478.01
2017,87,723922.12
2017,88,651682.99
2017,89,574525.8
2017,90,487448.63
2017,91,410114.15
2017,92,343844.74
2017,93,272472.99
2017,94,212596.94
2017,95,168025.72
2017,96,120924.35
2017,97,80482.08
2017,98,57936.67
2017,99,38121.03
2017,100,24900.2
2017,101,15800.17
2017,102,9897.39
2017,103,5932.4
2017,104,3412.13
2017,105,1860.74
2017,106,984.37
2017,107,517.65
2017,108,257.7
2017,109,133.97
2017,110+,123.58
2018,0,3854596.43
2018,1,3939775.51
2018,2,4008967.91
2018,3,4022092.1
2018,4,4011179.97
2018,5,4010018.61
2018,6,4035721.35
2018,7,4056059.34
2018,8,4053186.05
2018,9,4116485.89
2018,10,4190299.3
2018,11,4182528.52
2018,12,4158856.77
2018,13,4156875.8
2018,14,4147231.6
2018,15,4126702.41
2018,16,4173389.05
2018,17,4264613.74
2018,18,4274805.44
2018,19,4251776.29
2018,20,4264404.37
2018,21,4293505.45
2018,22,4365951.21
2018,23,4466551.78
2018,24,4552623.71
2018,25,4651683.92
2018,26,4757806.56
2018,27,4797561.95
2018,28,4698400.3
2018,29,4548809.13
2018,30,4454127.14
2018,31,4420901.98
2018,32,4441832.22
2018,33,4385159.44
2018,34,4343668.4
2018,35,4368619.3
2018,36,4336696.61
2018,37,4348070.45
2018,38,4248993.54
2018,39,4068249.02
2018,40,4003232.59
2018,41,3920829.72
2018,42,3918354.38
2018,43,3912263.8
2018,44,3875325.95
2018,45,3987537.76
2018,46,4186490.18
2018,47,4325180.93
2018,48,4234087.92
2018,49,4072822.59
2018,50,4027544.25
2018,51,4062354.66
2018,52,4218371.68
2018,53,4376306.09
2018,54,4407760.65
2018,55,4394194.63
2018,56,4409687
2018,57,4449798.8
2018,58,4386900.36
2018,59,4290254.2
2018,60,4245259.74
2018,61,4137749.12
2018,62,4037903.13
2018,63,3929968.18
2018,64,3765247.73
2018,65,3611429.9
2018,66,3476491
2018,67,3374014.57
2018,68,3273780.81
2018,69,3193602.04
2018,70,3229536.7
2018,71,2848342.3
2018,72,2389446.17
2018,73,2326036.04
2018,74,2304089.47
2018,75,2161691.04
2018,76,1908483.68
2018,77,1754052.56
2018,78,1634045.92
2018,79,1528884.89
2018,80,1413951.99
2018,81,1301590.41
2018,82,1219391.72
2018,83,1104864.32
2018,84,953794.57
2018,85,897995.97
2018,86,810926.61
2018,87,749441.05
2018,88,646159.76
2018,89,573914.37
2018,90,497842.71
2018,91,415384.79
2018,92,342385.39
2018,93,281122.22
2018,94,218101.82
2018,95,166019.12
2018,96,127648.16
2018,97,89255.15
2018,98,57895.24
2018,99,40179.02
2018,100,25815.59
2018,101,16136.89
2018,102,10073.97
2018,103,6077.26
2018,104,3502.33
2018,105,1923.24
2018,106,1040.87
2018,107,543.3
2018,108,264.55
2018,109,128.98
2018,110+,125.09
2019,0,3794478.9
2019,1,3870010.76
2019,2,3954165.67
2019,3,4022009.36
2019,4,4033984.49
2019,5,4022536.63
2019,6,4020773.56
2019,7,4045712.5
2019,8,4065568.88
2019,9,4062775.98
2019,10,4126174.43
2019,11,4199705.25
2019,12,4191880.13
2019,13,4168623.32
2019,14,4167471.5
2019,15,4159333.44
2019,16,4140454.29
2019,17,4191022.29
2019,18,4286128.6
2019,19,4294791.3
2019,20,4267965.86
2019,21,4280917.49
2019,22,4312537.73
2019,23,4386406.17
2019,24,4486466.62
2019,25,4571243.51
2019,26,4669938.34
2019,27,4775765.7
2019,28,4813646.12
2019,29,4712730.68
2019,30,4561086.78
2019,31,4464911.26
2019,32,4430604.97
2019,33,4449992.84
2019,34,4391896.48
2019,35,4347697.64
2019,36,4370718.78
2019,37,4337789.39
2019,38,4347958.94
2019,39,4247537.48
2019,40,4065427.17
2019,41,3999791.41
2019,42,3916985
2019,43,3913508.52
2019,44,3906460.66
2019,45,3867640.82
2019,46,3977827.42
2019,47,4175268.02
2019,48,4312107.89
2019,49,4219648.64
2019,50,4057216.7
2019,51,4010697.05
2019,52,4044143.33
2019,53,4197872.17
2019,54,4352595.02
2019,55,4381217.33
2019,56,4365596.45
2019,57,4378954.65
2019,58,4416651.87
2019,59,4351109.55
2019,60,4252422.46
2019,61,4205084.75
2019,62,4095851.69
2019,63,3994103.03
2019,64,3884549.55
2019,65,3718838.87
2019,66,3563604.04
2019,67,3427556.51
2019,68,3323795.3
2019,69,3221058.93
2019,70,3137896.58
2019,71,3170008.71
2019,72,2790588.31
2019,73,2336393.45
2019,74,2269840.25
2019,75,2243029.1
2019,76,2098524.55
2019,77,1847065
2019,78,1692120.7
2019,79,1570310.98
2019,80,1462766.43
2019,81,1345934.38
2019,82,1231868.92
2019,83,1146724.62
2019,84,1031217.98
2019,85,881171.03
2019,86,821257.27
2019,87,734366.96
2019,88,669847.3
2019,89,569160.18
2019,90,498055.93
2019,91,424684.44
2019,92,347783.83
2019,93,280878.74
2019,94,225463.88
2019,95,170747.86
2019,96,126246.51
2019,97,94429.84
2019,98,64146.17
2019,99,40413.03
2019,100,27041.09
2019,101,16910.27
2019,102,10278.69
2019,103,6111.84
2019,104,3565.18
2019,105,1994.28
2019,106,1079.12
2019,107,568.73
2019,108,292.7
2019,109,132.36
2019,110+,139.07
2020,0,3732515.32
2020,1,3803120.57
2020,2,3882727.51
2020,3,3970984.53
2020,4,4041876.24
2020,5,4053342.68
2020,6,4042544.95
2020,7,4038740.68
2020,8,4064329.83
2020,9,4084655.37
2020,10,4127400.02
2020,11,4236390.41
2020,12,4327684.23
2020,13,4305776.57
2020,14,4261140.92
2020,15,4243327.83
2020,16,4241343.56
2020,17,4216641.51
2020,18,4263840.09
2020,19,4339752.62
2020,20,4309811.03
2020,21,4278602.16
2020,22,4284157.54
2020,23,4309840
2020,24,4376155.41
2020,25,4463102.6
2020,26,4546930.26
2020,27,4645904.45
2020,28,4741983.76
2020,29,4771543.53
2020,30,4683654.5
2020,31,4561228.07
2020,32,4481344.63
2020,33,4462445.03
2020,34,4481510.97
2020,35,4407859.32
2020,36,4389446.96
2020,37,4417637.19
2020,38,4386631.64
2020,39,4392432.47
2020,40,4243996.34
2020,41,4111761.83
2020,42,4041689.09
2020,43,3955846.26
2020,44,3943321.96
2020,45,3900572.7
2020,46,3888662.11
2020,47,3999733.09
2020,48,4208349.65
2020,49,4356647.79
2020,50,4206016.91
2020,51,4079934.5
2020,52,4035070.23
2020,53,4076829.16
2020,54,4226706.31
2020,55,4342830.18
2020,56,4388853
2020,57,4381786.5
2020,58,4412259.14
2020,59,4423411.42
2020,60,4304472.23
2020,61,4245358.42
2020,62,4197721.51
2020,63,4079738.93
2020,64,3965678.58
2020,65,3831598.03
2020,66,3684438.9
2020,67,3529240.82
2020,68,3402179.15
2020,69,3272627.93
2020,70,3138997.38
2020,71,3071232.6
2020,72,3092469.02
2020,73,2743740.49
2020,74,2255292.19
2020,75,2165203.58
2020,76,2146671.36
2020,77,1998831.12
2020,78,1750307.21
2020,79,1595076.63
2020,80,1462631.88
2020,81,1361487.15
2020,82,1244045.48
2020,83,1128689.15
2020,84,1040953.66
2020,85,924124.81
2020,86,807932.2
2020,87,744357.68
2020,88,657987.24
2020,89,591928.39
2020,90,495580.82
2020,91,426282.56
2020,92,356846.29
2020,93,286228.01
2020,94,226333.28
2020,95,176867.73
2020,96,131001.12
2020,97,94007.13
2020,98,68430.74
2020,99,45290.07
2020,100,27797.84
2020,101,17816.72
2020,102,10771.03
2020,103,6324.54
2020,104,3621.74
2020,105,2060.38
2020,106,1138.84
2020,107,609.9
2020,108,305.12
2020,109,155.1
2020,110+,143.98
2021,0,3637386.32
2021,1,3736267.68
2021,2,3812048.45
2021,3,3896466.3
2021,4,3988317.86
2021,5,4058888.29
2021,6,4071215.69
2021,7,4058699.51
2021,8,4055739.08
2021,9,4081807.11
2021,10,4147329.35
2021,11,4235444.64
2021,12,4362015.79
2021,13,4438973.76
2021,14,4395376.73
2021,15,4333568.71
2021,16,4321281.68
2021,17,4312135.48
2021,18,4282605.78
2021,19,4311164.37
2021,20,4349725.09
2021,21,4314730.03
2021,22,4275338.11
2021,23,4274830.83
2021,24,4293647.59
2021,25,4347593.11
2021,26,4433888.84
2021,27,4518043.29
2021,28,4607668
2021,29,4695868.07
2021,30,4739186.15
2021,31,4680432.4
2021,32,4574405.92
2021,33,4509917.02
2021,34,4491032.28
2021,35,4495379.62
2021,36,4447845.3
2021,37,4434599.94
2021,38,4464679.26
2021,39,4429468.35
2021,40,4387668.78
2021,41,4288535.53
2021,42,4151705
2021,43,4078905
2021,44,3984231.96
2021,45,3936749.59
2021,46,3920933.07
2021,47,3909962.29
2021,48,4032387.5
2021,49,4252100.48
2021,50,4341513.97
2021,51,4226904.71
2021,52,4102591.28
2021,53,4066203.95
2021,54,4104779.39
2021,55,4216284.61
2021,56,4348843.62
2021,57,4402588.44
2021,58,4412171.03
2021,59,4416115.3
2021,60,4373092.55
2021,61,4293202.79
2021,62,4233704.46
2021,63,4176341.3
2021,64,4045526.34
2021,65,3907133.23
2021,66,3791096.54
2021,67,3643602.66
2021,68,3497051.95
2021,69,3344523.82
2021,70,3185112.68
2021,71,3066489.25
2021,72,2989626
2021,73,3032375.75
2021,74,2645524.61
2021,75,2144865.37
2021,76,2065106.66
2021,77,2038979.89
2021,78,1889391.76
2021,79,1643888.18
2021,80,1479418.8
2021,81,1354395.68
2021,82,1251545.06
2021,83,1132656.35
2021,84,1016743.3
2021,85,925684.48
2021,86,814244.83
2021,87,722170.03
2021,88,655860.33
2021,89,570345.24
2021,90,504372.59
2021,91,414476.28
2021,92,349007.11
2021,93,285123.07
2021,94,223253.09
2021,95,172154.64
2021,96,130112.99
2021,97,93702.38
2021,98,64875.28
2021,99,45698.34
2021,100,29143.37
2021,101,17282.55
2021,102,10599.52
2021,103,6247.91
2021,104,3464.47
2021,105,1882.01
2021,106,1020.97
2021,107,554.1
2021,108,291.84
2021,109,144.52
2021,110+,124.5
2022,0,3622854.5
2022,1,3649464.73
2022,2,3748845.24
2022,3,3824348.61
2022,4,3908248.13
2022,5,3999405.97
2022,6,4069374.92
2022,7,4081188.57
2022,8,4068419.55
2022,9,4065188.68
2022,10,4090835.69
2022,11,4156230.8
2022,12,4244058.75
2022,13,4370181.9
2022,14,4447050.06
2022,15,4404137.49
2022,16,4343595.16
2022,17,4333894.83
2022,18,4327168.67
2022,19,4297865.76
2022,20,4324341.58
2022,21,4362804.88
2022,22,4329086.85
2022,23,4290702.02
2022,24,4290919.78
2022,25,4310372.16
2022,26,4364264.27
2022,27,4449491.4
2022,28,4532512.4
2022,29,4621408.98
2022,30,4708426.21
2022,31,4750168.64
2022,32,4690065.69
2022,33,4582485.62
2022,34,4516420.5
2022,35,4495585.45
2022,36,4498414.05
2022,37,4449556.38
2022,38,4434850.24
2022,39,4463285.98
2022,40,4426252.23
2022,41,4382847.43
2022,42,4282780.27
2022,43,4145330.32
2022,44,4071597.7
2022,45,3975812.74
2022,46,3927182.98
2022,47,3909665.41
2022,48,3897208.11
2022,49,4017464.45
2022,50,4234213.74
2022,51,4321283.7
2022,52,4205575.6
2022,53,4079807.92
2022,54,4041738.71
2022,55,4077419.04
2022,56,4185410.32
2022,57,4314210.29
2022,58,4364211.01
2022,59,4370359.42
2022,60,4370741.76
2022,61,4324617.28
2022,62,4241688.23
2022,63,4178881.29
2022,64,4118410.73
2022,65,3985833.55
2022,66,3845887.23
2022,67,3728277.4
2022,68,3578927.78
2022,69,3430438.67
2022,70,3277213.09
2022,71,3116787.78
2022,72,2994447.62
2022,73,2912383.13
2022,74,2946665.41
2022,75,2563617.45
2022,76,2071464.12
2022,77,1987583.98
2022,78,1954359.39
2022,79,1802680.47
2022,80,1560082.53
2022,81,1395795.12
2022,82,1269227.82
2022,83,1163778.06
2022,84,1044126.04
2022,85,928148.24
2022,86,836191.45
2022,87,726944.38
2022,88,641370.44
2022,89,574150.3
2022,90,491735.33
2022,91,426802.73
2022,92,344334.62
2022,93,283628.59
2022,94,226409.73
2022,95,173296.97
2022,96,129848.72
2022,97,95702.25
2022,98,66984.81
2022,99,44751.87
2022,100,30618.04
2022,101,18893.17
2022,102,10826.46
2022,103,6348.41
2022,104,3659.86
2022,105,1987.86
2022,106,1058.14
2022,107,561.95
2022,108,288.11
2022,109,143.26
2022,110+,125.05
2023,0,3660926.79
2023,1,3642633.73
2023,2,3669421.43
2023,3,3768296.71
2023,4,3842971.55
2023,5,3925722.56
2023,6,4015866.23
2023,7,4085003.55
2023,8,4096331.42
2023,9,4083118.86
2023,10,4079268.47
2023,11,4104740.98
2023,12,4169695.5
2023,13,4256801.19
2023,14,4382836.66
2023,15,4460771.92
2023,16,4420029.63
2023,17,4363616.35
2023,18,4358099.82
2023,19,4352205.54
2023,20,4320546.13
2023,21,4348189.36
2023,22,4388844.11
2023,23,4356300.45
2023,24,4318263.06
2023,25,4319562.93
2023,26,4339303.14
2023,27,4391734.28
2023,28,4475689.47
2023,29,4558252.34
2023,30,4645442.84
2023,31,4730637.53
2023,32,4770346.28
2023,33,4707978.47
2023,34,4597931.17
2023,35,4529267.08
2023,36,4506630.99
2023,37,4507363.81
2023,38,4456510.98
2023,39,4439885.66
2023,40,4465597.25
2023,41,4426421.26
2023,42,4381637.15
2023,43,4280350.77
2023,44,4141664.59
2023,45,4066539.64
2023,46,3969740.42
2023,47,3919373.11
2023,48,3900269.78
2023,49,3886274.08
2023,50,4003811.78
2023,51,4217531.2
2023,52,4302706.33
2023,53,4185445.71
2023,54,4058693.83
2023,55,4018234.1
2023,56,4051161.47
2023,57,4155530.64
2023,58,4280133.47
2023,59,4326504.34
2023,60,4329331.33
2023,61,4326454.47
2023,62,4277082.2
2023,63,4190950.56
2023,64,4125217.52
2023,65,4062133.84
2023,66,3927860.48
2023,67,3786637.12
2023,68,3666875.71
2023,69,3515464.17
2023,70,3365990.21
2023,71,3211885.19
2023,72,3048828.6
2023,73,2922547.11
2023,74,2835278.55
2023,75,2860985.1
2023,76,2482150.17
2023,77,1998353.88
2023,78,1910260.97
2023,79,1869852.14
2023,80,1716277.01
2023,81,1476925.48
2023,82,1313111.79
2023,83,1185306.33
2023,84,1077879.06
2023,85,958311.22
2023,86,843279.42
2023,87,751495
2023,88,645418.47
2023,89,563447.28
2023,90,495964.17
2023,91,418101.35
2023,92,354986.85
2023,93,280794
2023,94,225874.16
2023,95,175523.51
2023,96,130840.98
2023,97,95338.96
2023,98,68123.53
2023,99,46186.99
2023,100,29954.1
2023,101,19502.81
2023,102,11735.04
2023,103,6492.39
2023,104,3656.37
2023,105,2024.33
2023,106,1084.25
2023,107,553.19
2023,108,289.16
2023,109,144.38
2023,110+,131.88
2024,0,3609608.16
2024,1,3669920.02
2024,2,3652548.45
2024,3,3679217.02
2024,4,3777772.61
2024,5,3851902.78
2024,6,3934162.38
2024,7,4023890.57
2024,8,4092742.15
2024,9,4103837.18
2024,10,4090322.87
2024,11,4086354.21
2024,12,4111557.14
2024,13,4176015.94
2024,14,4262998.23
2024,15,4389380.5
2024,16,4468194.43
2024,17,4429369.91
2024,18,4374793.44
2024,19,4369265.29
2024,20,4362423.36
2024,21,4331292.96
2024,22,4360235.3
2024,23,4401516.71
2024,24,4368854.96
2024,25,4331060.24
2024,26,4332455.6
2024,27,4351467.9
2024,28,4402975.1
2024,29,4486459.97
2024,30,4567879.78
2024,31,4653838.2
2024,32,4737915.23
